order_id,order_date,customer_id,product_id,quantity,unit_price,discount_pct,sales_amount,channel,payment_method,shipping_priority
1217,2024-07-24 05:00:00,137,249,342,35.5,10,10926.9,Key Account,Invoice,Express
1218,2024-10-10 04:00:00,21,224,227,54.46,10,11126.18,Distributor,Credit Card,Express
1219,2024-12-23 13:00:00,215,195,15,28.43,10,383.81,Distributor,Invoice,Express
1220,2024-01-14 21:00:00,183,42,285,25.95,0,7395.75,Online,Bank Transfer,Express
1221,2024-04-05 12:00:00,291,80,31,17.07,0,529.17,Key Account,Invoice,Express
1222,2024-06-08 16:00:00,209,79,133,18.37,10,2198.89,Online,Credit Card,Express
1223,2024-04-08 14:00:00,402,219,338,32.07,5,10297.68,Distributor,Credit Card,Express
1224,2024-12-21 01:00:00,452,41,227,16.84,0,3822.68,Distributor,Credit Card,Express
1225,2024-01-22 12:00:00,66,29,373,21.8,0,8131.4,Key Account,Credit Card,Standard
1226,2024-11-09 13:00:00,31,263,106,29.35,0,3111.1,Key Account,Invoice,Express
1227,2024-11-27 13:00:00,6,16,347,27.72,10,8656.96,Distributor,Bank Transfer,Standard
1228,2024-10-11 11:00:00,421,159,56,21.11,10,1063.94,Key Account,Invoice,Express
1229,2024-04-01 15:00:00,64,174,248,25.62,5,6036.07,Online,Credit Card,Standard
1230,2024-11-09 13:00:00,345,128,390,11.95,5,4427.47,Key Account,Bank Transfer,Express
1231,2024-01-04 23:00:00,240,171,98,52.1,0,5105.8,Online,Invoice,Express
1232,2024-10-17 08:00:00,205,267,213,41.73,5,8444.07,Key Account,Credit Card,Standard
1233,2024-02-23 15:00:00,170,188,327,56.4,5,17520.66,Online,Credit Card,Standard
1234,2024-10-13 11:00:00,266,147,236,24.78,5,5555.68,Distributor,Credit Card,Standard
1235,2024-02-29 10:00:00,150,264,290,25.92,0,7516.8,Key Account,Invoice,Express
1236,2024-04-24 03:00:00,438,36,301,16.51,5,4721.03,Distributor,Credit Card,Express
1237,2024-04-20 12:00:00,257,44,220,22.63,0,4978.6,Key Account,Credit Card,Standard
1238,2024-03-02 02:00:00,406,200,182,58.37,0,10623.34,Online,Credit Card,Express
1239,2024-01-11 16:00:00,205,215,86,20.14,0,1732.04,Online,Invoice,Express
1240,2024-07-25 16:00:00,390,103,20,24.87,0,497.4,Distributor,Bank Transfer,Standard
1241,2024-07-22 02:00:00,23,173,14,58.45,5,777.38,Online,Invoice,Express
1242,2024-11-13 16:00:00,409,241,227,42.44,0,9633.88,Key Account,Invoice,Standard
1243,2024-09-26 01:00:00,112,282,119,40.44,0,4812.36,Online,Invoice,Express
1244,2024-01-11 13:00:00,123,36,151,16.51,5,2368.36,Key Account,Bank Transfer,Express
1245,2024-03-08 15:00:00,235,196,368,49.21,0,18109.28,Distributor,Bank Transfer,Standard
1246,2024-01-09 19:00:00,494,146,49,8.4,0,411.6,Online,Bank Transfer,Standard
1247,2024-11-20 17:00:00,281,290,110,23.56,5,2462.02,Distributor,Credit Card,Standard
1248,2024-10-20 23:00:00,272,4,16,43.85,5,666.52,Key Account,Invoice,Express
1249,2024-07-10 22:00:00,262,65,131,26.33,0,3449.23,Distributor,Credit Card,Express
1250,2024-08-19 09:00:00,365,161,94,17.9,5,1598.47,Online,Invoice,Express
1251,2024-04-05 15:00:00,495,9,281,19.76,0,5552.56,Distributor,Bank Transfer,Standard
1252,2024-08-17 19:00:00,481,246,23,34.02,0,782.46,Online,Bank Transfer,Standard
1253,2024-02-11 14:00:00,95,111,141,13.59,5,1820.38,Online,Bank Transfer,Express
1254,2024-06-03 14:00:00,257,140,68,24.61,0,1673.48,Distributor,Bank Transfer,Standard
1255,2024-06-29 08:00:00,272,102,216,14.7,5,3016.44,Distributor,Bank Transfer,Standard
1256,2024-07-23 13:00:00,265,63,239,34.42,0,8226.38,Online,Credit Card,Standard
1257,2024-10-08 15:00:00,244,38,40,49.39,0,1975.6,Key Account,Bank Transfer,Standard
1258,2024-07-21 15:00:00,70,94,161,11.86,0,1909.46,Online,Bank Transfer,Express
1259,2024-10-09 19:00:00,153,288,329,43.85,5,13705.32,Distributor,Invoice,Express
1260,2024-07-03 14:00:00,383,254,298,44.75,10,12001.95,Key Account,Invoice,Express
1261,2024-07-31 20:00:00,217,92,225,27.54,0,6196.5,Distributor,Invoice,Express
1262,2024-10-29 18:00:00,459,191,165,37.36,10,5547.96,Online,Credit Card,Express
1263,2024-09-22 09:00:00,109,125,124,19.67,5,2317.13,Key Account,Bank Transfer,Standard
1264,2024-03-30 16:00:00,247,249,130,35.5,0,4615.0,Distributor,Credit Card,Standard
1265,2024-03-28 15:00:00,58,194,55,65.24,5,3408.79,Distributor,Credit Card,Express
1266,2024-09-14 03:00:00,409,205,13,48.25,0,627.25,Key Account,Credit Card,Standard
1267,2024-09-12 06:00:00,210,57,371,40.78,10,13616.44,Online,Invoice,Standard
1268,2024-06-30 08:00:00,459,190,16,25.44,0,407.04,Distributor,Credit Card,Standard
1269,2024-10-31 12:00:00,343,234,182,23.88,0,4346.16,Key Account,Credit Card,Express
1270,2024-11-29 18:00:00,279,113,178,27.01,0,4807.78,Key Account,Credit Card,Express
1271,2024-10-27 21:00:00,362,115,83,10.21,5,805.06,Distributor,Credit Card,Standard
1272,2024-09-11 14:00:00,172,24,157,18.59,10,2626.77,Key Account,Invoice,Express
1273,2024-06-16 13:00:00,194,77,291,23.57,10,6172.98,Distributor,Credit Card,Express
1274,2024-11-24 09:00:00,467,120,161,29.8,5,4557.91,Online,Credit Card,Express
1275,2024-07-24 02:00:00,152,224,8,54.46,10,392.11,Distributor,Invoice,Express
1276,2024-06-18 09:00:00,400,236,78,22.15,0,1727.7,Distributor,Invoice,Express
1277,2024-01-05 13:00:00,294,114,59,28.1,10,1492.11,Online,Credit Card,Express
1278,2024-10-07 06:00:00,61,169,325,22.34,0,7260.5,Distributor,Credit Card,Express
1279,2024-06-13 08:00:00,89,140,367,24.61,10,8128.68,Key Account,Bank Transfer,Express
1280,2024-01-09 08:00:00,54,149,332,6.29,0,2088.28,Key Account,Invoice,Express
1281,2024-10-23 18:00:00,462,262,121,43.13,0,5218.73,Distributor,Credit Card,Standard
1282,2024-03-14 12:00:00,205,156,108,5.06,0,546.48,Distributor,Bank Transfer,Express
1283,2024-09-01 05:00:00,108,202,6,28.04,0,168.24,Key Account,Bank Transfer,Express
1284,2024-01-23 10:00:00,402,118,345,12.41,0,4281.45,Distributor,Bank Transfer,Express
1285,2024-02-20 18:00:00,140,135,280,25.04,0,7011.2,Distributor,Bank Transfer,Standard
1286,2024-08-31 13:00:00,249,281,159,43.99,0,6994.41,Online,Credit Card,Standard
1287,2024-10-17 11:00:00,445,246,378,34.02,0,12859.56,Distributor,Invoice,Express
1288,2024-06-10 11:00:00,163,298,211,43.04,0,9081.44,Key Account,Invoice,Standard
1289,2024-03-27 13:00:00,109,11,32,12.12,5,368.45,Distributor,Credit Card,Express
1290,2024-02-18 09:00:00,271,172,257,33.82,0,8691.74,Distributor,Credit Card,Express
1291,2024-06-11 19:00:00,247,137,26,12.09,10,282.91,Distributor,Credit Card,Express
1292,2024-05-23 16:00:00,447,140,232,24.61,5,5424.04,Distributor,Credit Card,Express
1293,2024-06-15 07:00:00,90,84,181,20.84,10,3394.84,Key Account,Bank Transfer,Standard
1294,2024-10-16 02:00:00,301,123,23,20.38,10,421.87,Online,Invoice,Standard
1295,2024-09-08 08:00:00,114,94,258,11.86,10,2753.89,Distributor,Bank Transfer,Express
1296,2024-05-24 13:00:00,321,155,292,7.79,0,2274.68,Online,Credit Card,Express
1297,2024-05-19 10:00:00,372,152,357,28.76,0,10267.32,Key Account,Invoice,Standard
1298,2024-04-21 17:00:00,377,250,276,21.46,0,5922.96,Online,Bank Transfer,Standard
1299,2024-10-12 12:00:00,479,114,379,28.1,10,9584.91,Key Account,Invoice,Express
1300,2024-12-17 09:00:00,186,107,68,7.56,0,514.08,Online,Bank Transfer,Standard
1301,2024-03-03 21:00:00,301,109,364,25.97,0,9453.08,Distributor,Invoice,Express
1302,2024-05-26 13:00:00,65,202,304,28.04,0,8524.16,Online,Bank Transfer,Express
1303,2024-01-27 03:00:00,454,255,171,24.97,10,3842.88,Key Account,Bank Transfer,Standard
1304,2024-04-21 05:00:00,490,111,367,13.59,5,4738.15,Online,Bank Transfer,Standard
1305,2024-09-18 21:00:00,39,146,196,8.4,0,1646.4,Distributor,Bank Transfer,Standard
1306,2024-04-10 07:00:00,467,299,266,31.13,10,7452.52,Online,Bank Transfer,Standard
1307,2024-06-24 11:00:00,140,147,60,24.78,0,1486.8,Online,Invoice,Express
1308,2024-01-03 13:00:00,480,243,191,31.33,5,5684.83,Key Account,Credit Card,Standard
1309,2024-08-27 08:00:00,52,171,223,52.1,0,11618.3,Online,Bank Transfer,Standard
1310,2024-11-20 18:00:00,399,61,317,34.14,10,9740.14,Online,Bank Transfer,Express
1311,2024-08-06 11:00:00,371,122,369,28.37,5,9945.1,Distributor,Credit Card,Express
1312,2024-11-16 10:00:00,237,89,81,13.07,5,1005.74,Online,Invoice,Express
1313,2024-10-16 19:00:00,495,175,247,29.99,5,7037.15,Online,Bank Transfer,Express
1314,2024-10-09 17:00:00,326,140,122,24.61,10,2702.18,Online,Credit Card,Express
1315,2024-09-24 18:00:00,348,185,231,58.81,10,12226.6,Online,Credit Card,Express
1316,2024-05-13 16:00:00,252,30,254,44.76,5,10800.59,Online,Invoice,Standard
1317,2024-06-02 16:00:00,27,164,365,28.38,5,9840.76,Distributor,Credit Card,Express
1318,2024-06-23 10:00:00,477,34,132,43.72,10,5193.94,Distributor,Credit Card,Standard
1319,2024-06-12 18:00:00,140,229,168,43.26,10,6540.91,Distributor,Credit Card,Express
1320,2024-12-10 14:00:00,6,183,153,49.93,10,6875.36,Distributor,Credit Card,Standard
1321,2024-01-30 10:00:00,417,230,50,22.05,0,1102.5,Distributor,Bank Transfer,Express
1322,2024-05-30 07:00:00,484,145,322,11.54,10,3344.29,Distributor,Credit Card,Express
1323,2024-01-02 02:00:00,82,220,50,38.26,10,1721.7,Online,Credit Card,Express
1324,2024-04-22 18:00:00,198,118,193,12.41,0,2395.13,Online,Credit Card,Standard
1325,2024-07-15 09:00:00,160,48,159,11.62,0,1847.58,Distributor,Credit Card,Express
1326,2024-11-18 10:00:00,123,228,253,22.3,0,5641.9,Online,Invoice,Standard
1327,2024-03-06 10:00:00,125,76,21,26.09,0,547.89,Distributor,Credit Card,Standard
1328,2024-11-30 21:00:00,399,5,302,14.81,5,4248.99,Online,Bank Transfer,Standard
1329,2024-10-28 17:00:00,136,268,113,31.13,5,3341.81,Distributor,Bank Transfer,Standard
1330,2024-01-26 09:00:00,354,163,217,5.45,5,1123.52,Key Account,Credit Card,Standard
1331,2024-01-01 17:00:00,90,178,203,24.99,5,4819.32,Distributor,Invoice,Standard
1332,2024-06-05 14:00:00,364,88,138,27.42,0,3783.96,Online,Credit Card,Express
1333,2024-09-11 13:00:00,418,199,300,38.54,5,10983.9,Key Account,Invoice,Standard
1334,2024-04-30 16:00:00,491,88,116,27.42,10,2862.65,Online,Bank Transfer,Express
1335,2024-03-13 22:00:00,69,155,379,7.79,5,2804.79,Distributor,Invoice,Standard
1336,2024-10-11 03:00:00,72,236,180,22.15,5,3787.65,Online,Bank Transfer,Express
1337,2024-07-24 20:00:00,219,121,361,10.37,0,3743.57,Key Account,Invoice,Express
1338,2024-01-01 22:00:00,8,6,331,21.77,0,7205.87,Online,Invoice,Standard
1339,2024-05-21 15:00:00,394,43,144,31.85,0,4586.4,Key Account,Bank Transfer,Standard
1340,2024-09-16 21:00:00,358,125,28,19.67,5,523.22,Key Account,Invoice,Standard
1341,2024-01-23 20:00:00,249,65,167,26.33,10,3957.4,Key Account,Invoice,Express
1342,2024-06-16 09:00:00,24,227,314,32.62,0,10242.68,Online,Credit Card,Express
1343,2024-02-16 17:00:00,469,263,67,29.35,5,1868.13,Online,Credit Card,Standard
1344,2024-04-21 16:00:00,249,135,385,25.04,5,9158.38,Online,Credit Card,Express
1345,2024-02-26 18:00:00,326,35,81,47.99,5,3692.83,Online,Bank Transfer,Express
1346,2024-04-09 17:00:00,33,129,88,21.82,10,1728.14,Key Account,Credit Card,Express
1347,2024-05-12 15:00:00,349,179,192,47.78,0,9173.76,Key Account,Credit Card,Express
1348,2024-07-01 17:00:00,281,265,316,32.13,5,9645.43,Distributor,Invoice,Express
1349,2024-08-18 17:00:00,243,29,288,21.8,5,5964.48,Key Account,Bank Transfer,Express
1350,2024-11-23 14:00:00,166,94,226,11.86,0,2680.36,Distributor,Credit Card,Express
1351,2024-05-02 10:00:00,227,49,184,39.28,0,7227.52,Distributor,Invoice,Express
1352,2024-10-22 20:00:00,172,113,340,27.01,5,8724.23,Online,Bank Transfer,Standard
1353,2024-12-27 20:00:00,307,209,390,67.03,10,23527.53,Key Account,Credit Card,Standard
1354,2024-11-07 22:00:00,493,97,395,12.96,0,5119.2,Online,Bank Transfer,Express
1355,2024-07-18 10:00:00,351,267,82,41.73,0,3421.86,Distributor,Bank Transfer,Standard
1356,2024-11-28 21:00:00,55,285,357,35.61,5,12077.13,Distributor,Credit Card,Standard
1357,2024-09-30 13:00:00,160,6,80,21.77,5,1654.52,Online,Credit Card,Express
1358,2024-04-18 18:00:00,330,175,284,29.99,0,8517.16,Online,Bank Transfer,Express
1359,2024-02-11 14:00:00,416,22,132,13.93,10,1654.88,Online,Bank Transfer,Express
1360,2024-10-30 08:00:00,264,239,260,38.51,5,9511.97,Key Account,Credit Card,Express
1361,2024-12-08 12:00:00,138,160,66,10.73,10,637.36,Online,Credit Card,Standard
1362,2024-08-22 07:00:00,344,199,372,38.54,0,14336.88,Distributor,Invoice,Express
1363,2024-08-02 11:00:00,19,185,133,58.81,0,7821.73,Distributor,Bank Transfer,Standard
1364,2024-11-25 15:00:00,412,147,20,24.78,0,495.6,Distributor,Invoice,Standard
1365,2024-05-10 12:00:00,304,227,66,32.62,0,2152.92,Online,Bank Transfer,Express
1366,2024-11-16 07:00:00,302,152,358,28.76,0,10296.08,Key Account,Invoice,Standard
1367,2024-08-27 08:00:00,272,212,245,50.87,10,11216.83,Distributor,Invoice,Standard
1368,2024-01-11 00:00:00,100,156,116,5.06,5,557.61,Key Account,Bank Transfer,Express
1369,2024-04-16 07:00:00,444,2,185,25.44,0,4706.4,Distributor,Credit Card,Express
1370,2024-11-07 11:00:00,344,72,75,11.47,5,817.24,Key Account,Invoice,Standard
1371,2024-07-22 14:00:00,91,226,84,15.45,5,1232.91,Distributor,Invoice,Express
1372,2024-04-19 21:00:00,490,252,350,21.61,0,7563.5,Key Account,Credit Card,Express
1373,2024-11-14 15:00:00,39,287,259,41.5,0,10748.5,Online,Credit Card,Express
1374,2024-11-20 17:00:00,233,6,292,21.77,5,6039.0,Distributor,Credit Card,Standard
1375,2024-06-27 10:00:00,425,223,302,32.48,0,9808.96,Distributor,Bank Transfer,Standard
1376,2024-03-29 20:00:00,367,42,17,25.95,10,397.03,Online,Credit Card,Standard
1377,2024-03-15 09:00:00,311,8,176,49.14,10,7783.78,Distributor,Bank Transfer,Standard
1378,2024-01-20 15:00:00,207,74,178,16.08,5,2719.13,Distributor,Credit Card,Express
1379,2024-12-26 01:00:00,370,231,78,33.32,0,2598.96,Distributor,Invoice,Standard
1380,2024-12-30 09:00:00,76,72,361,11.47,5,3933.64,Online,Invoice,Standard
1381,2024-09-15 01:00:00,115,66,223,20.82,0,4642.86,Key Account,Invoice,Express
1382,2024-02-09 19:00:00,37,184,95,68.42,0,6499.9,Distributor,Credit Card,Standard
1383,2024-05-28 17:00:00,136,36,112,16.51,10,1664.21,Key Account,Invoice,Express
1384,2024-07-12 23:00:00,389,205,234,48.25,5,10725.98,Distributor,Bank Transfer,Standard
1385,2024-09-26 18:00:00,70,122,97,28.37,5,2614.3,Online,Credit Card,Standard
1386,2024-12-09 16:00:00,266,248,396,29.59,5,11131.76,Distributor,Bank Transfer,Express
1387,2024-02-28 08:00:00,80,221,173,30.73,5,5050.48,Key Account,Bank Transfer,Express
1388,2024-11-26 18:00:00,140,278,353,41.32,0,14585.96,Key Account,Bank Transfer,Standard
1389,2024-05-16 09:00:00,258,156,178,5.06,5,855.65,Online,Invoice,Standard
1390,2024-01-02 06:00:00,213,144,30,6.37,5,181.54,Online,Bank Transfer,Express
1391,2024-12-28 12:00:00,53,194,323,65.24,0,21072.52,Key Account,Invoice,Express
1392,2024-03-11 17:00:00,175,223,177,32.48,0,5748.96,Distributor,Invoice,Express
1393,2024-09-11 20:00:00,356,142,141,23.06,0,3251.46,Key Account,Credit Card,Standard
1394,2024-12-14 14:00:00,500,160,250,10.73,5,2548.38,Online,Invoice,Express
1395,2024-11-05 17:00:00,428,121,73,10.37,0,757.01,Distributor,Credit Card,Standard
1396,2024-12-14 16:00:00,40,198,202,24.0,10,4363.2,Distributor,Credit Card,Standard
1397,2024-02-05 09:00:00,81,94,291,11.86,0,3451.26,Online,Invoice,Express
1398,2024-05-22 03:00:00,193,194,100,65.24,5,6197.8,Key Account,Credit Card,Express
1399,2024-03-17 17:00:00,361,38,387,49.39,5,18158.23,Key Account,Credit Card,Express
1400,2024-05-15 22:00:00,498,17,31,17.51,0,542.81,Online,Bank Transfer,Express
1401,2024-12-07 11:00:00,14,149,332,6.29,10,1879.45,Key Account,Bank Transfer,Standard
1402,2024-03-31 12:00:00,320,133,23,23.65,5,516.75,Key Account,Credit Card,Express
1403,2024-10-19 19:00:00,494,267,396,41.73,10,14872.57,Online,Credit Card,Express
1404,2024-08-07 15:00:00,392,139,277,9.21,10,2296.05,Distributor,Credit Card,Standard
1405,2024-04-21 10:00:00,300,38,275,49.39,0,13582.25,Distributor,Invoice,Standard
1406,2024-09-29 10:00:00,420,274,51,42.94,10,1970.95,Key Account,Invoice,Standard
1407,2024-05-31 15:00:00,332,184,373,68.42,5,24244.63,Online,Bank Transfer,Standard
1408,2024-02-01 17:00:00,6,45,84,16.59,0,1393.56,Key Account,Credit Card,Standard
1409,2024-10-23 13:00:00,109,228,186,22.3,0,4147.8,Key Account,Credit Card,Standard
1410,2024-11-09 16:00:00,42,77,19,23.57,0,447.83,Distributor,Bank Transfer,Express
1411,2024-01-30 19:00:00,486,291,258,30.15,5,7389.76,Key Account,Credit Card,Standard
1412,2024-09-03 14:00:00,386,77,309,23.57,0,7283.13,Distributor,Bank Transfer,Standard
1413,2024-08-07 17:00:00,266,1,49,40.41,0,1980.09,Online,Bank Transfer,Express
1414,2024-06-18 08:00:00,272,169,144,22.34,0,3216.96,Key Account,Credit Card,Express
1415,2024-12-17 18:00:00,463,165,387,6.51,10,2267.43,Distributor,Invoice,Express
1416,2024-10-10 01:00:00,9,13,331,35.85,0,11866.35,Online,Bank Transfer,Express
1417,2024-11-08 15:00:00,175,16,308,27.72,0,8537.76,Online,Bank Transfer,Express
1418,2024-02-08 17:00:00,303,212,13,50.87,0,661.31,Distributor,Invoice,Express
1419,2024-01-15 14:00:00,256,181,262,66.39,0,17394.18,Key Account,Credit Card,Express
1420,2024-12-03 12:00:00,330,159,188,21.11,0,3968.68,Key Account,Bank Transfer,Express
1421,2024-11-13 09:00:00,40,172,55,33.82,10,1674.09,Online,Credit Card,Standard
1422,2024-09-26 18:00:00,100,82,229,18.62,0,4263.98,Distributor,Bank Transfer,Standard
1423,2024-11-25 13:00:00,428,75,193,32.04,0,6183.72,Online,Invoice,Standard
1424,2024-08-29 17:00:00,391,75,42,32.04,0,1345.68,Distributor,Invoice,Express
1425,2024-08-17 17:00:00,338,282,61,40.44,5,2343.5,Online,Invoice,Standard
1426,2024-10-30 06:00:00,284,177,238,62.3,10,13344.66,Key Account,Invoice,Express
1427,2024-07-27 10:00:00,384,290,267,23.56,0,6290.52,Distributor,Invoice,Express
1428,2024-01-19 16:00:00,46,269,35,24.35,5,809.64,Key Account,Bank Transfer,Standard
1429,2024-06-12 21:00:00,206,299,71,31.13,0,2210.23,Key Account,Bank Transfer,Express
1430,2024-04-16 16:00:00,463,113,260,27.01,0,7022.6,Distributor,Credit Card,Standard
1431,2024-10-23 01:00:00,432,202,135,28.04,10,3406.86,Key Account,Credit Card,Express
1432,2024-06-04 19:00:00,499,80,383,17.07,10,5884.03,Online,Credit Card,Express
1433,2024-08-25 11:00:00,246,141,234,15.69,0,3671.46,Key Account,Credit Card,Express
1434,2024-05-24 23:00:00,119,10,342,39.5,0,13509.0,Distributor,Bank Transfer,Standard
1435,2024-11-03 23:00:00,149,269,209,24.35,10,4580.24,Key Account,Bank Transfer,Standard
1436,2024-12-03 08:00:00,434,38,342,49.39,0,16891.38,Distributor,Bank Transfer,Standard
1437,2024-05-16 15:00:00,170,203,282,45.87,0,12935.34,Online,Credit Card,Standard
1438,2024-09-03 18:00:00,378,78,15,25.32,5,360.81,Distributor,Credit Card,Express
1439,2024-08-26 06:00:00,456,109,317,25.97,0,8232.49,Distributor,Credit Card,Standard
1440,2024-12-27 12:00:00,313,222,355,27.37,5,9230.53,Online,Credit Card,Express
1441,2024-05-18 14:00:00,112,237,331,41.0,5,12892.45,Online,Credit Card,Express
1442,2024-01-19 16:00:00,430,120,280,29.8,5,7926.8,Key Account,Credit Card,Standard
1443,2024-09-23 09:00:00,338,109,200,25.97,10,4674.6,Distributor,Bank Transfer,Standard
1444,2024-11-26 11:00:00,15,151,87,14.84,0,1291.08,Distributor,Bank Transfer,Standard
1445,2024-12-07 16:00:00,313,146,359,8.4,10,2714.04,Distributor,Credit Card,Standard
1446,2024-08-30 20:00:00,224,244,93,22.15,0,2059.95,Distributor,Invoice,Express
1447,2024-02-24 20:00:00,412,129,336,21.82,5,6964.94,Key Account,Bank Transfer,Standard
1448,2024-07-27 11:00:00,377,229,81,43.26,5,3328.86,Key Account,Credit Card,Express
1449,2024-09-13 16:00:00,61,29,287,21.8,10,5630.94,Key Account,Credit Card,Standard
1450,2024-05-10 16:00:00,464,259,179,34.08,10,5490.29,Distributor,Credit Card,Express
1451,2024-01-15 14:00:00,366,123,388,20.38,0,7907.44,Online,Credit Card,Express
1452,2024-06-27 13:00:00,92,30,346,44.76,10,13938.26,Key Account,Invoice,Standard
1453,2024-05-21 13:00:00,381,37,269,47.85,10,11584.49,Distributor,Credit Card,Standard
1454,2024-12-25 09:00:00,281,197,360,24.82,0,8935.2,Online,Invoice,Standard
1455,2024-03-09 08:00:00,82,28,52,25.57,10,1196.68,Online,Invoice,Express
1456,2024-05-30 18:00:00,469,134,387,8.5,0,3289.5,Distributor,Credit Card,Standard
1457,2024-04-19 13:00:00,305,23,270,27.49,0,7422.3,Online,Bank Transfer,Express
1458,2024-11-02 18:00:00,7,101,148,27.87,5,3918.52,Key Account,Invoice,Express
1459,2024-12-24 22:00:00,355,18,22,19.57,0,430.54,Key Account,Credit Card,Standard
1460,2024-07-27 17:00:00,489,272,268,19.21,5,4890.87,Key Account,Credit Card,Standard
